Year,Activity,Source,Destination,Energy (MW.h),Total Value (CAN$),Price (CAN$/MW.h)
1996,Exports,Quebec,Massachusetts,265855,7566373.06,27.66
1996,Exports,Quebec,New England-ISO,7564381,202578660.2,26.4
1996,Exports,Quebec,New York,4685137,129504307.2,25.24
1996,Exports,Quebec,Pennsylvania,205883,5076172.75,24.66
1996,Exports,Quebec,Total,15200081.99,536715099.6,27.01
1996,Exports,Quebec,Vermont,2477560,191899704.1,32.3
1996,Exports,Saskatchewan,North Dakota,175565,3309619.97,18.85
1996,Exports,Saskatchewan,Total,175565,3309619.97,18.85
1996,Exports,Total,Alaska,1184.62,55213,46.61
1996,Exports,Total,California,254216,3821325.35,15.03
1996,Exports,Total,Idaho,170361,2729511.87,16.02
1996,Exports,Total,Maine,3001372.071,113572547.6,37.46
1996,Exports,Total,Massachusetts,265855,7566373.06,27.66
1996,Exports,Total,Michigan,2125852.152,74902533.52,26.21
1996,Exports,Total,Minnesota,9092662.517,271968869.6,19.51
1996,Exports,Total,Montana,38140,460393.47,12.07
1996,Exports,Total,New England-ISO,7951720,211360321.6,26.17
1996,Exports,Total,New York,7510801.19,199078185.3,24.88
1996,Exports,Total,North Dakota,927231,18812277,18.32
1996,Exports,Total,Oregon,2773722,28321699.82,10.21
1996,Exports,Total,Pennsylvania,207183,5117443.39,24.7
1996,Exports,Total,Total,42233399.04,1218169228,23.06
1996,Exports,Total,Vermont,2479459,191951877.2,32.29
1996,Exports,Total,Washington,5270168.493,85441497.47,16.21
1996,Exports,Total,Wisconsin,163471,3009158.78,18.41
1996,Imports,Maine,New Brunswick,27393,536839.23,19.6
1996,Imports,Maine,Total,27393,536839.23,19.6
1996,Imports,Michigan,Ontario,219122.7,4630935.52,21.13
1996,Imports,Michigan,Total,219122.7,4630935.52,21.13
1996,Imports,Minnesota,Manitoba,144206,2767961.4,19.19
1996,Imports,Minnesota,Ontario,111034,1673013.81,15.07
1996,Imports,Minnesota,Total,255240,4440975.21,17.4
1996,Imports,Montana,Alberta,301,16285.23,54.1
1996,Imports,Montana,British Columbia,204.6,14924.27,72.94
1996,Imports,Montana,Total,505.6,31209.5,61.73
1996,Imports,New England-ISO,Quebec,6366,132828.01,20.87
1996,Imports,New England-ISO,Total,6366,132828.01,20.87
1996,Imports,New York,Ontario,267274,7064122.9,26.42
1996,Imports,New York,Quebec,194835,5440931.4,26.08
1996,Imports,New York,Total,462109,12505054.3,26.28
1996,Imports,North Dakota,Manitoba,24490,1011720.58,41.31
1996,Imports,North Dakota,Saskatchewan,35138,516065.02,14.69
1996,Imports,North Dakota,Total,59628,1527785.6,25.62
1996,Imports,Pennsylvania,Quebec,7850,155355.12,19.79
1996,Imports,Pennsylvania,Total,7850,155355.12,19.79
1996,Imports,Total,Alberta,3822.1,180952.67,47.34
1996,Imports,Total,British Columbia,660087.6,6188557.02,8.44
1996,Imports,Total,Manitoba,168696,3779681.98,22.41
1996,Imports,Total,New Brunswick,27393,536839.23,19.6
1996,Imports,Total,Ontario,597430.7,13368072.23,22.37
1996,Imports,Total,Quebec,493793,83546356.2,43.16
1996,Imports,Total,Saskatchewan,35138,516065.02,14.69
1996,Imports,Total,Total,1986360.4,108116524.4,22.79
1996,Imports,Vermont,Quebec,284742,77817241.67,55.98
1996,Imports,Vermont,Total,284742,77817241.67,55.98
1996,Imports,Washington,Alberta,3521.1,164667.44,46.77
1996,Imports,Washington,British Columbia,659883,6173632.75,8.42
1996,Imports,Washington,Total,663404.1,6338300.19,8.62
1997,Exports,Alberta,Idaho,80,1340.45,16.76
1997,Exports,Alberta,Oregon,23100,423715.32,18.34
1997,Exports,Alberta,Total,186597,3307908.13,17.73
1997,Exports,Alberta,Washington,163417,2882852.36,17.64
1997,Exports,British Columbia,,53430,1728412.26,32.35
1997,Exports,British Columbia,Alaska,1233.82,92310,74.82
1997,Exports,British Columbia,Arizona,163200,3646686.74,22.34
1997,Exports,British Columbia,California,1784402,45969853.46,25.76
1997,Exports,British Columbia,Colorado,43021,999841.69,23.24
1997,Exports,British Columbia,Idaho,169733,3713729.81,21.88
1997,Exports,British Columbia,Montana,14170,377335.53,26.63
1997,Exports,British Columbia,Oregon,739075,17609287.1,23.83
1997,Exports,British Columbia,Total,9869913.653,222115972.4,22.5
1997,Exports,British Columbia,Utah,28480,688047.61,24.16
1997,Exports,British Columbia,Washington,6873168.833,147290468.2,21.43
1997,Exports,Manitoba,Iowa,165062,1946446.53,11.79
1997,Exports,Manitoba,Kansas,350,8327.29,7.98
1997,Exports,Manitoba,Minnesota,9810810.142,273202704.3,19.82
1997,Exports,Manitoba,Missouri,1160,23292.11,20.08
1997,Exports,Manitoba,Montana,6,5772.18,39.92
1997,Exports,Manitoba,Nebraska,608,23023.18,37.87
1997,Exports,Manitoba,North Dakota,192029,4980484.54,20.71
1997,Exports,Manitoba,Oregon,10327,150174.7,14.54
1997,Exports,Manitoba,South Dakota,78461,1256730.29,15.93
1997,Exports,Manitoba,Texas,519949,8175094.02,15.71
1997,Exports,Manitoba,Total,11657190.14,307685104.4,19.54
1997,Exports,Manitoba,Wisconsin,878428,17913055.21,20.33
1997,Exports,New Brunswick,Maine,3772252.219,164063565.3,42.8
1997,Exports,New Brunswick,New England-ISO,25640,1045167.98,40.76
1997,Exports,New Brunswick,Total,3797892.219,165108733.3,42.79
1997,Exports,Ontario,Michigan,3384314.683,95423272.53,22.71
1997,Exports,Ontario,Minnesota,198378,6418531.85,29.1
1997,Exports,Ontario,Nebraska,101667,2359980.84,23.21
1997,Exports,Ontario,New England-ISO,921737,23800585.66,25.64
1997,Exports,Ontario,New York,1162475.571,30524217.16,26.28
1997,Exports,Ontario,Pennsylvania,113818,2638232.11,23.14
1997,Exports,Ontario,Total,5900615.254,161641782.9,24.11
1997,Exports,Ontario,Vermont,18225,476962.73,25.26
1997,Exports,Quebec,Maine,1171.02,82525.27,70.47
1997,Exports,Quebec,Massachusetts,163669,6004388.82,34.5
1997,Exports,Quebec,Nebraska,781243,25193396.44,32.25
1997,Exports,Quebec,New England-ISO,6335241,207782774.3,32.8
1997,Exports,Quebec,New York,1881063,76757506.2,34.18
1997,Exports,Quebec,Total,11538096.02,515189525.3,33.24
1997,Exports,Quebec,Vermont,2375709,199368934.3,33.89
1997,Exports,Saskatchewan,North Dakota,78436,1894809.01,24.16
1997,Exports,Saskatchewan,Total,111272,2965476.94,26.65
1997,Exports,Saskatchewan,Washington,32836,1070667.93,32.61
1997,Exports,Total,,53430,1728412.26,32.35
1997,Exports,Total,Alaska,1233.82,92310,74.82
1997,Exports,Total,Arizona,163200,3646686.74,22.34
1997,Exports,Total,California,1784402,45969853.46,25.76
1997,Exports,Total,Colorado,43021,999841.69,23.24
1997,Exports,Total,Idaho,169813,3715070.26,21.88
1997,Exports,Total,Iowa,165062,1946446.53,11.79
1997,Exports,Total,Kansas,350,8327.29,7.98
1997,Exports,Total,Maine,3773423.239,164146090.6,42.81
1997,Exports,Total,Massachusetts,163669,6004388.82,34.5
1997,Exports,Total,Michigan,3384314.683,95423272.53,22.71
1997,Exports,Total,Minnesota,10009188.14,279621236.2,20
1997,Exports,Total,Missouri,1160,23292.11,20.08
1997,Exports,Total,Montana,14176,383107.71,26.63
1997,Exports,Total,Nebraska,883518,27576400.46,31.21
1997,Exports,Total,New England-ISO,7282618,232628527.9,31.92
1997,Exports,Total,New York,3043538.571,107281723.4,31.16
1997,Exports,Total,North Dakota,270465,6875293.55,21.71
1997,Exports,Total,Oregon,772502,18183177.12,23.54
1997,Exports,Total,Pennsylvania,113818,2638232.11,23.14
1997,Exports,Total,South Dakota,78461,1256730.29,15.93
1997,Exports,Total,Texas,519949,8175094.02,15.71
1997,Exports,Total,Total,43061576.29,1378014503,26.58
1997,Exports,Total,Utah,28480,688047.61,24.16
1997,Exports,Total,Vermont,2393934,199845897,33.82
1997,Exports,Total,Washington,7069421.833,151243988.5,21.39
1997,Exports,Total,Wisconsin,878428,17913055.21,20.33
1997,Imports,Idaho,British Columbia,100,738.82,7.39
1997,Imports,Idaho,Total,100,738.82,7.39
1997,Imports,Maine,New Brunswick,7651,385588,50.4
1997,Imports,Maine,Total,7651,385588,50.4
1997,Imports,Michigan,Ontario,2004493.7,63057399.02,31.46
1997,Imports,Michigan,Total,2004493.7,63057399.02,31.46
1997,Imports,Minnesota,Manitoba,8500,123624.9,14.54
1997,Imports,Minnesota,Ontario,111406,2449508.77,21.99
1997,Imports,Minnesota,Total,119906,2573133.67,21.46
1997,Imports,Montana,Alberta,3007,129109.3,42.94
1997,Imports,Montana,British Columbia,179,12540.61,70.06
1997,Imports,Montana,Total,3186,141649.91,44.46
1997,Imports,New England-ISO,Quebec,185,4417.61,23.88
1997,Imports,New England-ISO,Total,185,4417.61,23.88
1997,Imports,New York,Ontario,977667,32969866.75,33.72
1997,Imports,New York,Quebec,517407,13582417.47,26.25
1997,Imports,New York,Total,1495074,46552284.22,31.14
1997,Imports,North Dakota,Manitoba,325,5476.25,16.85
1997,Imports,North Dakota,Saskatchewan,151833,3077533.79,20.23
1997,Imports,North Dakota,Total,152158,3083010.04,20.22
1997,Imports,Pennsylvania,Ontario,500,16910.4,33.82
1997,Imports,Pennsylvania,Total,500,16910.4,33.82
1997,Imports,South Dakota,Manitoba,325,5283.97,16.26
1997,Imports,South Dakota,Total,325,5283.97,16.26
1997,Imports,Total,Alberta,54013,1115445.3,20.65
1997,Imports,Total,British Columbia,3511182,43374334.12,12.16
1997,Imports,Total,Manitoba,9150,195132.61,14.69
1997,Imports,Total,New Brunswick,7651,385588,50.4
1997,Imports,Total,Ontario,3094066.7,98493684.94,31.83
1997,Imports,Total,Quebec,637240,65645037.56,28
1997,Imports,Total,Saskatchewan,157029,3248349.78,20.65
1997,Imports,Total,Total,7470331.7,212457572.3,21.94
1997,Imports,Vermont,Quebec,119648,52058202.48,35.57
1997,Imports,Vermont,Total,119648,52058202.48,35.57
1997,Imports,Washington,Alberta,51006,986336,19.34
1997,Imports,Washington,British Columbia,3510903,43361054.69,12.16
1997,Imports,Washington,Saskatchewan,5196,170815.99,32.87
1997,Imports,Washington,Total,3567105,44518206.68,12.29
1998,Exports,Alberta,Oregon,2236,80366.45,35.94
1998,Exports,Alberta,Total,61520,1322168.22,21.49
1998,Exports,Alberta,Washington,59284,1241801.77,20.95
1998,Exports,British Columbia,Alaska,991.68,58382,58.87
1998,Exports,British Columbia,Arizona,4000,117972.36,29.49
1998,Exports,British Columbia,California,1341006,80198438.01,59.8
1998,Exports,British Columbia,Colorado,1200,55221.5,46.02
1998,Exports,British Columbia,Idaho,148443,6518970.77,43.92
1998,Exports,British Columbia,Montana,25442,1307712.4,51.4
1998,Exports,British Columbia,Oregon,703421,22645139.6,32.19
1998,Exports,British Columbia,Total,8930298.878,324499190.6,36.34
1998,Exports,British Columbia,Utah,1544,66835.89,43.29
1998,Exports,British Columbia,Washington,6704251.198,213530518.1,31.85
1998,Exports,Manitoba,Iowa,107888,2094623.54,19.38
1998,Exports,Manitoba,Kansas,3700,110952.52,29.99
1998,Exports,Manitoba,Minnesota,8944403.846,305118430.7,24.97
1998,Exports,Manitoba,Missouri,599,22627.03,37.77
1998,Exports,Manitoba,Montana,534,24052.82,45.04
1998,Exports,Manitoba,Nebraska,29602,819156.01,27.67
1998,Exports,Manitoba,North Dakota,139367,6526717.55,33.16
1998,Exports,Manitoba,South Dakota,22372,479072.15,21.41
1998,Exports,Manitoba,Texas,738005,22438165.17,24.13
1998,Exports,Manitoba,Total,10771566.85,356196048.3,24.86
1998,Exports,Manitoba,Wisconsin,785096,18562250.85,23.56
1998,Exports,New Brunswick,Maine,4382755.638,185858600.6,40.84
1998,Exports,New Brunswick,Total,4382755.638,185858600.6,40.84
1998,Exports,Ontario,Michigan,2027495.252,98868953.5,39.75
1998,Exports,Ontario,Minnesota,56901,4793044.13,63.43
1998,Exports,Ontario,New England-ISO,41364,996197.08,24.08
1998,Exports,Ontario,New York,466529.033,16447051.13,31.37
1998,Exports,Ontario,Pennsylvania,10965,682431.28,62.24
1998,Exports,Ontario,Total,2603254.285,121787677.1,38.61
1998,Exports,Quebec,Maine,1247.53,88289.28,70.77
1998,Exports,Quebec,New England-ISO,8360684,295467919.9,35.34
1998,Exports,Quebec,New York,2035744,89155673.09,37.71
1998,Exports,Quebec,Total,12556039.53,608524034.6,36.16
1998,Exports,Quebec,Vermont,2158364,223812152.3,37.88
1998,Exports,Saskatchewan,Minnesota,7494,283096.96,37.78
1998,Exports,Saskatchewan,Montana,864,34627.56,40.08
1998,Exports,Saskatchewan,North Dakota,84424,3872421.52,45.87
1998,Exports,Saskatchewan,Total,196696,7665775.94,38.97
1998,Exports,Saskatchewan,Washington,103914,3475629.9,33.45
1998,Exports,Total,Alaska,991.68,58382,58.87
1998,Exports,Total,Arizona,4000,117972.36,29.49
1998,Exports,Total,California,1341006,80198438.01,59.8
1998,Exports,Total,Colorado,1200,55221.5,46.02
1998,Exports,Total,Idaho,148443,6518970.77,43.92
1998,Exports,Total,Iowa,107888,2094623.54,19.38
1998,Exports,Total,Kansas,3700,110952.52,29.99
1998,Exports,Total,Maine,4384003.168,185946889.8,40.85
1998,Exports,Total,Michigan,2027495.252,98868953.5,39.75
1998,Exports,Total,Minnesota,9008798.846,310194571.8,25.22
1998,Exports,Total,Missouri,599,22627.03,37.77
1998,Exports,Total,Montana,26840,1366392.78,50.91
1998,Exports,Total,Nebraska,29602,819156.01,27.67
1998,Exports,Total,New England-ISO,8402048,296464117,35.28
1998,Exports,Total,New York,2502273.033,105602724.2,36.53
1998,Exports,Total,North Dakota,223791,10399139.07,37.95
1998,Exports,Total,Oregon,705657,22725506.05,32.2
1998,Exports,Total,Pennsylvania,10965,682431.28,62.24
1998,Exports,Total,South Dakota,22372,479072.15,21.41
1998,Exports,Total,Texas,738005,22438165.17,24.13
1998,Exports,Total,Total,39502131.18,1605853495,33.79
1998,Exports,Total,Utah,1544,66835.89,43.29
1998,Exports,Total,Vermont,2158364,223812152.3,37.88
1998,Exports,Total,Washington,6867449.198,218247949.8,31.78
1998,Exports,Total,Wisconsin,785096,18562250.85,23.56
1998,Imports,Idaho,Alberta,70,5534.15,79.06
1998,Imports,Idaho,Total,70,5534.15,79.06
1998,Imports,Iowa,Manitoba,41264,1228171.66,29.76
1998,Imports,Iowa,Total,41264,1228171.66,29.76
1998,Imports,Maine,New Brunswick,9536,299578.37,31.42
1998,Imports,Maine,Total,9536,299578.37,31.42
1998,Imports,Michigan,Ontario,3561048.5,64090467.12,18
1998,Imports,Michigan,Total,3561048.5,64090467.12,18
1998,Imports,Minnesota,Manitoba,970618,23148339.52,23.6
1998,Imports,Minnesota,Ontario,67322,1838554.19,27.31
1998,Imports,Minnesota,Saskatchewan,900,31337.23,34.82
1998,Imports,Minnesota,Total,1038840,25018230.94,23.85
1998,Imports,Missouri,Manitoba,314,7851.8,25.01
1998,Imports,Missouri,Total,314,7851.8,25.01
1998,Imports,Montana,Alberta,3600,149241.35,41.46
1998,Imports,Montana,British Columbia,262,17860,68.17
1998,Imports,Montana,Manitoba,300,6198.53,20.66
1998,Imports,Montana,Total,4162,173299.88,41.64
1998,Imports,Nebraska,Manitoba,77840,1782846.31,21.69
1998,Imports,Nebraska,Total,77840,1782846.31,21.69
1998,Imports,New England-ISO,Quebec,37431,2115868.47,56.53
1998,Imports,New England-ISO,Total,37431,2115868.47,56.53
1998,Imports,New York,Ontario,744173,26515925.34,35.38
1998,Imports,New York,Quebec,929350,31126231.36,33.49
1998,Imports,New York,Total,1673523,57642156.7,34.33
1998,Imports,North Dakota,Manitoba,10949,226909.34,20.72
1998,Imports,North Dakota,Saskatchewan,413115,12220307.45,29.58
1998,Imports,North Dakota,Total,424064,12447216.79,29.35
1998,Imports,Oregon,Alberta,112999,2638500.69,23.35
1998,Imports,Oregon,British Columbia,110,3124,28.4
1998,Imports,Oregon,Total,113109,2641624.69,23.35
1998,Imports,Pennsylvania,Ontario,174823,7251252,41.48
1998,Imports,Pennsylvania,Total,174823,7251252,41.48
1998,Imports,South Dakota,Alberta,3225,124187.97,38.51
1998,Imports,South Dakota,Manitoba,49084,1135806.18,23.14
1998,Imports,South Dakota,Total,52309,1259994.15,24.09
1998,Imports,Total,Alberta,186639,4703809.17,25.2
1998,Imports,Total,British Columbia,4311678,96318693.32,22.07
1998,Imports,Total,Manitoba,1162775,28108519.65,23.66
1998,Imports,Total,New Brunswick,9536,299578.37,31.42
1998,Imports,Total,Ontario,4547366.5,99696198.65,21.88
1998,Imports,Total,Quebec,1027466,70857536.32,34.71
1998,Imports,Total,Saskatchewan,437824,13208223.87,30.17
1998,Imports,Total,Total,11683284.5,313192559.4,23.63
1998,Imports,Vermont,Quebec,60685,37615436.49,39.92
1998,Imports,Vermont,Total,60685,37615436.49,39.92
1998,Imports,Washington,Alberta,66745,1786345.01,26.76
1998,Imports,Washington,British Columbia,4311306,96297709.32,22.07
1998,Imports,Washington,Saskatchewan,23809,956579.19,40.18
1998,Imports,Washington,Total,4401860,99040633.52,22.23
1998,Imports,Wisconsin,Manitoba,12406,315368.41,25.42
1998,Imports,Wisconsin,Total,12406,315368.41,25.42
1999,Exports,Alberta,California,25,946.4,37.86
1999,Exports,Alberta,Idaho,320,11461.39,35.82
1999,Exports,Alberta,Montana,125,10110.38,80.88
1999,Exports,Alberta,Oregon,6639,238338.4,35.9
1999,Exports,Alberta,Total,24717,859848.84,34.79
1999,Exports,Alberta,Washington,17608,598992.27,34.02
1999,Exports,British Columbia,Alaska,1512.16,76354.6,50.49
1999,Exports,British Columbia,Arizona,32240,1186248,36.79
1999,Exports,British Columbia,California,4643918,248599006.6,53.53
1999,Exports,British Columbia,Colorado,2330,126615.33,54.34
1999,Exports,British Columbia,Idaho,127468,5286267.7,41.47
1999,Exports,British Columbia,Montana,17104,759510.67,44.41
1999,Exports,British Columbia,North Dakota,754,160379.39,212.7
1999,Exports,British Columbia,Oregon,379201,17266555.92,45.53
1999,Exports,British Columbia,South Dakota,271559,6616723.57,24.37
1999,Exports,British Columbia,Total,10667293.23,458278360.8,42.96
1999,Exports,British Columbia,Washington,5191207.073,178200699,34.33
1999,Exports,Manitoba,Iowa,68006,1750637,25.74
1999,Exports,Manitoba,Kansas,875,28754.17,32.86
1999,Exports,Manitoba,Minnesota,6961819.841,314333159.9,27.58
1999,Exports,Manitoba,Missouri,3559,94010.99,26.42
1999,Exports,Manitoba,Montana,5179,154575.69,29.85
1999,Exports,Manitoba,Nebraska,26729,912194.52,35.89
1999,Exports,Manitoba,North Dakota,105201,4507082.64,29.53
1999,Exports,Manitoba,Oregon,67020,2213637.31,32.21
1999,Exports,Manitoba,South Dakota,28437,908058.9,31.93
1999,Exports,Manitoba,Texas,203984,10399248.65,42.68
1999,Exports,Manitoba,Total,7756047.841,342942637.4,28.04
1999,Exports,Manitoba,Washington,50,927.5,18.55
1999,Exports,Manitoba,Wisconsin,285188,7640350.07,26.71
1999,Exports,New Brunswick,Maine,4997341.658,225324541,43.96
1999,Exports,New Brunswick,Total,4997341.658,225324541,43.96
1999,Exports,Ontario,Michigan,889807.152,58234126.69,63.74
1999,Exports,Ontario,Minnesota,226782,18529848.11,72.97
1999,Exports,Ontario,New England-ISO,28045,903824.15,32.23
1999,Exports,Ontario,New York,1595594.275,94501394.2,58.31
1999,Exports,Ontario,Pennsylvania,13350,472968.66,35.43
1999,Exports,Ontario,Total,2753578.427,172642161.8,60.9
1999,Exports,Quebec,Maine,7707.1,345812.52,44.87
1999,Exports,Quebec,New England-ISO,8043065,264052016.1,32.83
1999,Exports,Quebec,New York,4056783,151251615.8,36.87
1999,Exports,Quebec,Total,16635167.1,715779624.4,35.37
1999,Exports,Quebec,Vermont,4527612,300130180,38.54
1999,Exports,Saskatchewan,Minnesota,28991,1245393.74,42.96
